label,title
2,Australia #39;s Gribbles Has Received Expressions Of Interest
1,Eagles #39; Westbrook practices; status not certain
0,Europe helps tackle Morocco fires
3,Newswire: First-half Online Ad Spending Soars (AdWeek.com)
0,An Afghan Woman's Patience Nears Its Reward
1,Owners plan Silverstone facelift
2,Veteran inventor in market float
1,Big-mouth Becks to tell all at marriage counselling
1,Huskies line up to score
3,Meteor showers put on a show
1,National League Game Summary - Atlanta at Philadelphia
0,Bonds Reportedly Testified He Had Unknowingly Taken Steroids
0,Sharon in a spot
0,"War in Iraq Did Not Make World Safer, Annan Says"
1,Goosen Holds Off Woods to Win Tour Championship
2,Nortel Discloses Canadian Criminal Probe
1,Bengals change stripes
2,Merck #39;s stock rises despite cloudy outlook
1,Olympics-Shooting-loving Rathore promotes Olympic sports
3,Canceled Contract Clouds China #39;s IT Procurement Policies
2,US Airways Union Mails Strike Ballots
1,"An American Fights, and Wins, to Make His Grandfather Happy"
0,British try to sway Ohio swing voters
3,U.S. Makes Spy Images Inside U.S.
1,"Favre, Tice can #39;t help but admire their NFC North enemies"
3,Russia May Have Moon Base by 2025
3,Peerbot Search Engine Offers Searching by Favicon
1,"Nationally, it wasn't must-see TV"
2,Consumer Confidence Hits 7-Month Low
3,Musician #39;s Group Questions Pew Survey
0,Voting begins in Afghanistan
3,Canadian fans celebrate ITunes launch
1,Employees lose jobs after NJ ballpark flap
3,Reiko Waves On Ridge Racers
3,Web tool may banish broken links
2,Australian govt predicts positive conclusion to FTA with China
2,Five convicted in first Enron trial
0,Protesters Attack Fox's Car in Mexico Border City
0,US battles to protect Afghan election
0,Three British soldiers killed in suicide attack
2,Sony Bags a Lion
0,Army chief says planning advanced for Gaza pullout
2,230m claim against FT struck out
2,US Jet Flight to Vietnam Makes History
0,"Lebanon PM Resigns, Says Will Not Head New Govt."
0,U.S. Soldier Killed in Iraq (AP)
0,U.S. Raids Afghan Compounds in U.N. Hostage Search
2,2 D.C. Men Accused of Defrauding Investors
2,Consumer Prices Surged 0.6 Percent in October
1,Poulter defeats Garcia in playoff at Valderrama
0,India Test Fires Nuclear-Capable Missile
3,Google Launches Beta Version of its own GMail Notifier
0,Nobel Winner Issues Call  #39;to Assist Earth #39;
2,Ohio paper strikers post own publication
3,Apple rolls out iPod Photo
0,F1: Barrichello fastest in rain
3,Bose SoundDock
1,Aston Villa (A) Tue 28 Dec
0,Nicky Hilton Marries in Vegas
1,No. 10 Va. Tech Wins ACC Championship (AP)
2,"Update 2: DoubleClick Studies Sale, Other Options"
1,Angels Taking High Road in Pennant Race
3,Ohio Paper Strikers Post Own Publication (AP)
0,Du Toit gets 34 years #39; jail for Guinea coup plot
3,UN Talks to Review Where 'Dangerous' Warming Starts (Reuters)
1,McCullum lives up to his billing
2,Comcast Subpoenas Elected Leaders In Montgomery Who Favored Union
2,Pfizer Posts Higher Earnings on Drug Sales
0,Bush enforces new US diplomacy (AFP)
0,Four Indonesian political parties form National Coalition
2,Reporting to Work Mid-Flight
2,"UPDATE 3-Walgreen profit rises, more stores planned"
1,Man Utd confident of catching Chelsea
3,Telecoms Winning the WiFi War (washingtonpost.com)
1,Back to basics for Giants offense
3,Lemony Snicket comes to the handset
1,Becks to play himself in movie
0,"22 killed in Iraq car bombing, clashes"
1,National League Game Summary - Colorado at Los Angeles
2,Dow Ends Up 101 on President Bush Victory
1,Belarus wrestler brawls after defeat
0,Intel Sets Upbeat Tone on Wall Street (Reuters)
2,Is fair trade coffee a beachhead for bananas?
1,Agassi Overcomes Verdasco Power
0,Thai PM to address nation on protesters #39; deaths
0,Unidentified submarine detected in Japanese waters
3,"Hiding Genome Data Won't Protect Us, Experts Say (Reuters)"
2,Oreskes Named Times Deputy Managing Editor
2,Weather's Fine at Dress Barn
0,"63 are dead, 103 missing, feared lost in China mine"
2,"Qantas, Jetstar fares rise with oil"
0,"Iraqi Rebels Bomb Baghdad Ministry, Hit Oil Sector"
0,State Elections Mirror National Divide (AP)
0,African Troops Begin with Small Steps to Calm Darfur (Reuters)
2,"To tithe, make it first item in budget"
3,"Astronauts, Not Robots Should Upgrade Hubble-Panel (Reuters)"
1,De La Salle players accept end of streak
3,News: Telenor takes down 'massive' botnet
2,Prototype keyboards go against type
2,Cingular To Cut Jobs By 10
2,U.S. Wins \$1.9 Million in Back Pay for Janitors
2,Colgate rejig has a brush with layoffs
2,Wal-Mart Lowers August Sales Forecast (AP)
3,IBM Introduces New Blade Servers
0,EU executive warns of fallout from Belarus vote
2,"Invesco, 2 other Amvescap units settle charges"
1,Badgers win opener but may have lost Davis
1,A Cycling Medalist Denies Evidence of Doping
1,JUVE OFF TO A FLYER
2,Retailers Seen Posting Modest Nov. Sales
2,Pfizer Reports Positive Trial Results
3,"JFK, Bush, and the Canadian media"
3,Apple stock jumps following analyst report
2,Lifetime Magazine Closing
3,Microsoft to secure IE for XP only
1,United fans fight takeover bid
2,Micron Sales Rise 34 Pct
3,Microsoft ponders licensing for app virtualization scenarios
2,"Music plus movies, on one player"
1,Easy pickings
3,"The New iMac: simpler, more user-friendly"
3,Microsoft Previews Avalon for Developers
1,Dorfmeister leads Austrian charge
2,IBM in Discussions on Issues in Pension Suit
0,RUSSIA * ROSGIDROMET * KYOTO * OPINION
1,NHL players meeting to discuss lockout
2,TSA Keeping Pat-Down Procedures in Place
2,Saudi Arabia seeks stable oil prices
1,Perfect Game
1,United refuse to buy into Glazer #39;s takeover plans
0,Japanese storm #39;s fatal landslides
1,Cowboys deal Bryant for Morgan
1,Chargers don't drop the ball
3,Hubble Telescope Captures Image of Sauron's Eye
3,Microsoft #39;s Windows Update Services Looms On The Horizon
1,LBs are built from ground up
0,Frost Said to Be Making Calls About DNC (AP)
1,Goldberg: Seahawks Go From Top to Bottom (AP)
2,Update 2: Poles Line Up for Shares in Bank
2,US Airways Seeks Concessions from Unions
0,Ivory Coast military chief sacked
0,Members of Allawi's Family Kidnapped
0,Sikhs flock to Amritsar for Guru Granth Sahib anniversary (Reuters)
0,U.S. Links Peru Airline to Trafficking
1,"Juventus held to 1-1 draw, nine-man Bologna stuns AS Roma 3-1"
0,Israel welcomes Rice nomination; Palestinians wary
2,Techs Lead as Tokyo Stocks Move Higher
2,Citigroup apology on bond deals
2,"Boeing, Airbus competition escalates into trade war"
0,Chavez Wins Venezuela Referendum-Official Results (Reuters)
2,"GM to cut 12,000 jobs in Europe"
3,Amazon Web Services Adds Alexa Data
3,Gateway #39;s Return to Japan May Be Symbolic
0,Thai Minister Says His Boss Wants Him to Run U.N. (Reuters)
1,Transactions
0,Confusion over alleged capture of Hussein ally
0,Beersheba bombers skirt the wall
1,49 min: El Karkouri scores the winner (Getty Images)
0,Mystery Persists Behind Causes Of Double Plane Disaster
1,Robbo is all Hearts
0,"One dead, four missing as powerful typhoon pounds Japan"
2,"Dollar Recovers Against Euro, Yen"
2,Hutchinson Telecom Files Billion-Dollar IPO
0,Reeve Championed Spinal Cord Research
2,Stocks to Watch on Dec. 1
2,"Fiat, GM CEOs Meet to Talk Possible Sale"
0,Japanese Women Staying Single Longer (AP)
1,Marion Jones bombs out of Athens
1,Utah Jazz Cancel Trip to Russia Over Security
2,NY pension fund says to tender PeopleSoft stock
1,NBA: No Plans to Change 3-Point Shot
0,Peru Retries Shining Path Leader Guzman (AP)
3,PeopleSoft pushes customers to upgrade
0,US Wants Israel to Explain Comment on Peace Process
2,Army to Let Halliburton Keep Iraq Payment (Reuters)
1,Gators riled up after word of Zook #39;s firing
3,Enter your e-mail:
1,Smith proves he has class to fulfil all United needs
3,Scientists Say Mauna Loa Volcano May Soon Erupt
3,Weather Data for the Masses
1,Zambrano Leads Cubs Past Brewers 8-3 (AP)
3,New Lava Dome Growing on Mount St. Helens (AP)
0,Open letter to the IPC
3,Sony confirms plan to sell large-screen LCD projection TVs in &lt;b&gt;...&lt;/b&gt;
1,Real Madrid beat Getafe
3,IDC: AMD captured 10 percent CPU share
1,Unseeded Vaidisova Wins Vancouver Open (AP)
2,S amp;P-500 Reaches Post-9/11 High Point
1,Helpful hits lift Indians
2,Officials Can #39;t Say Nukes Safe From Terror
3,UK iPod users delight - Apple socks ship  quot;soon quot;
2,DreamWorks Animation IPO Raises \$812 Mln
3,BellSouth Closes Sale of Some Assets (AP)
2,Dollar Rallies on Jobs Numbers
2,Wall Street rides coattails of soaring oil production
1,Teen boosts women #39;s soccer squad
3,Disney Sends Out Three
2,Tech cos. unveil options-expensing plan
1,Federer Wins to Join Henman in US Open Semifinals (Update1)
1,NFL Preview: Another streak mark looming for Patriots
2,Loan Business Lifts Wells Fargo Profit
3,EDS forms alliance to challenge IBM's Global Services business
1,World Stars lose 6-1 to Swedish Elite League club
0,Stocks Higher As Oil Retreats From Highs
3,"Cingular, AT amp;T deal gets an OK from Justice (USATODAY.com)"
3,Evidence Hints at Earlier Humans in Americas
1,Cink Eases to Four-Shot Win at NEC Invitational
0,Brazil Upset in Ecuador; China Eliminated
3,Cassini Space Probe Spots Two New Saturn Moons (Reuters)
1,Roundup: Kupets and Hatch golden in gymnastics
1,AL Wrap: Texas Completes Sweep of Oakland
0,"Two Iraqis, US soldier killed in suicide car bomb attack on US &lt;b&gt;...&lt;/b&gt;"
0,Jeanne Bears Down on Fla.; Thousands Flee
1,"Clarett, Owens best seen but not heard"
1,Ukranian rower fails drugs test
2,Salton's Quarterly Loss Widens
2,US Airways Flight Attendants Authorize Strike
3,VMWare reveals Ace in the hole
3,TI Goes  #39;Hollywood #39; With TV Chip For Cell Phones
0,"Abbas, Assad Pledge Consultations, Future Coordination PLO &lt;b&gt;...&lt;/b&gt;"
3,Robot rescuer for Hubble?
1,Illinois Fighting Illini
1,No. 23 UTEP Beats Rice 35-28 in Double OT (AP)
1,Hokies' Road Test
1,Wenger faces tough choice over Lehmann
0,A mistake to belittle Arafat or his vision
1,"No. 10 W.Virginia Tops E.Carolina, 56-23 (AP)"
1,There's no faking a team effort like this
0,Darfur peace talks seek to break deadlock on key security issues (Canadian Press)
1,Monty leads in California
3,Home Users Most Vulnerable to SP2 Flaw (NewsFactor)
3,"Mobile Phones Increase Tumor Risk, Study Says"
3,"An Interview with Bill Baker, SQL Server BI General Manager"
1,"Maryland Is a Bit Off, But Still Wins in Rout"
1,Lehman to be next captain
2,Consumer prices show slight climb
3,The IPod Economy
3,Microsoft raises stakes in search war
3,I Want My Moscow TV
2,"Tokyo Stocks Dip, Focus on Data"
0,British Labor government to step up anti-terror laws if wins next
1,Wigley replaces Sturrock at Saints
3,"Russian, US astronauts leave space station on maintenance mission"
0,Paris blast terrorist act - Indonesia #39;s Yudhoyono
0,NK Denounces South Korean Foreign Minister #39;s UN Speech
1,Pinball: Argos can score off the field
2,Canada #39;s Bombardier Fires CEO Tellier
2,Economical Agenda Boastful Brown may yet come unstuck
1,Black Caps Aim For 400
3,'Astro Boy' Makes Video Game Debut
0,New EU Executive Chief Announces Revamped Team
2,Big Bells Allowed to Charge Rivals More for Line Access
2,"Vivendi, EMI hit by Spitzer probe"
0,Axe-wielding man attacks pilots
1,Three Hold First-Round Lead at SFB Classic (AP)
1,ATHENS OLYMPICS 2004 / US beats Spain to reach semis
0,"Iraqi Troops Raid Baghdad Mosque, 17 Detained (Reuters)"
2,Taiwan Chip Giant Seeks Strong Partnerships
3,"Swatch, Microsoft launch wireless data watches"
0,Tung issues caution over referendum on elections
2,Virgin Mobile sees earnings improvement
1,Driver #39;s seat is his Heisman win
1,Red Sox Nation set for Game 1 
0,Sermon urges unity for island
3,ReignCom Challenges Apple #39;s iPod
3,Don #39;t Touch My Internet!
0,Ambitious Russian tycoon upsets Lithuanian politics (AFP)
3,Mozilla fixes browser bugs
2,Microsoft Has Your Back
2,Without Batting An Eyelash : A very French welcome for a new &lt;b&gt;...&lt;/b&gt;
1,"Powered by Beltran, Astros Break Through in Playoffs"
1,Language of goals what counts for tongue-tied Ronnie and Michael
2,Bush to Change Economic Team
1,Greece Goes Crazy Over 'Immortal' Walker
3,"After a Decade, Philips Makes PCs Again (Reuters)"
0,China #39;s Appeal to North Korea: Attend Nuclear Working Talks
3,Samsung develops high quality image censor for camera phones (AFP)
1,Marlins rally past Expos as home team _ in Chicago
3,S3 readying GammaChrome graphics chips
1,WVU's Toughest Test
2,"Fannie Mae Execs, Regulator Square Off (Reuters)"
2,"India, Pakistan gas connection"
0,Koizumi moves to sell off Japan Post
3,Delta 4 Liftoff Delayed For At Least Week
3,Microsoft Renews Push Into Entertainment Products
3,Ex-Polaroid exec takes top finance job at 3Com
2,China moves closer towards a market economy
1,NCAA Game Summary - Wake Forest vs. Providence
0,Hostage Bigley shown in new video
1,Sunday #39;s NFL Capsules
2,Strong demand lifts Shanghai Petrochemical net
3,AMD Opteron Chills Out with Power Management
0,Jailed Palestinian Leader Drops Out of Race to Replace Arafat
0,Desperate Haitians await flood relief
0,UN repeats plea for hostage release in Afghanistan (AFP)
0,Schwarzenegger Stumps Against Three Strikes Reform (Reuters)
3,Cisco to acquire P-Cube for \$200M
3,"FOAFKey: FOAF, PGP, Key Distribution, and Bloom Filters"
0,EU seeks joint asylum policy
0,Four nations launch UN seat bid
3,Cell Phones Increasingly Attractive To Hackers
2,Qantas raises fuel surcharge
3,Net piracy expert flies in to scuttle Kazaa
2,Business Sentiment Improves for First Time in Four Months
2,Conoco Wins \$2 Billion LUKOIL Stake
0,"Analysis: Turkey, adultery, and the EU"
1,Celtics learn a lot in loss to Pistons
3,Intuit Posts Wider Loss After Charge (Reuters)
1,"McNair out of hospital, questionable for Sunday"
2,HP Shifting Last of Itanium Engineers
1,A wounded Tiger stays in the game
1,FA investigates violence at Bridge
3,"Microsoft loses FAT patent, wins Smart Tag case"
2,Vivendi wins \$4.6 billion tax windfall
0,EU set to close fishing grounds
0,Iraq 'on track for January poll'
0,Heathrow Security Breach to be Investigated
1,"Zenit Eyes Lazio, Newcastle in Draw"
1,Boone Powers UConn
0,"Taiwan offers to cut troops by 100,000"
0,Brit Royals at security threat from hard hats! :
0,Cuba frees dissident journalist
0,Thirty-three dead in latest China mine blast
0,Britains Prince Harry scuffles with photographer outside &lt;b&gt;...&lt;/b&gt;
1,Longhorns top No. 1 team for first time since  #39;87
3,UK Complains of Higher iTunes Cost
0,Germans Reject NATO-Afghan Proposal (AP)
3,Sun expands pay-as-you go supercomputing
3,China #39;s e-crackdown
1,'L.A. Angels'?
2,Mitsubishi starts ad campaign in US to improve image
3,Lindows postpones public offering
2,Google Tests Book Search
3,Million more in broadband's reach
1,Americans knocked into States of shock
2,Higher sales lift PF Chang shares
0,15 Yemeni militants convicted
3,Strange Bedfellows in E-Mail Case
1,Ferguson: delighted
1,Frances postpones games
1,Celtics Snap Skid
2,Vodafone launches 3G service
1,Yankees' Giambi Treated for Tumor in Pituitary Gland
0,Israeli Woman Dies in Mortar Attack
1,Rooney Urged to Control Aggression
0,"Mubarak, Obasanjo discuss bilateral ties, African crises (AFP)"
1,Long wait over for Cavaliers
3,Oracle buyout gets mixed reviews from PeopleSoft customers
0,U.S. Warplanes Pound Fallujah Hideout
0,"Darfur refugee death toll at 70,000"
0,Text message warned of Jakarta bombing
0,Gravely Ill Arafat Arrives in France for Treatment
3,Britain Grants Human Cloning License (AP)
0,UN council arrives in Nairobi
1,"Sports briefs November 12, 2004"
2,"S amp;P to Hold Telephone Conference Today on AIG, ACE"
0,Abbas Calls on Palestinians to Drop Armed Struggle
3,Apple hints at colorful computer plans
3,Big Blue sells its PC division to China
0,Typhoon bears down on Japan
0,"Australia's biggest city up in arms over ""politically correct"" Christmas (AFP)"
1,Washington Baseball Fans Await Word on Expos (Reuters)
2,Stocks to Gain from Tax-Related Spending?
2,China #39;s IT industry witnessed rapid strides in 2004 :
3,Ion-Propulsion Craft Reaches The Moon
2,"Update 5: Prosecutor Says Enron Cheated, Lied"
